split,scenario_id,source_file,scenario_type,node_id,signal_col,label_col,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,y_true,node_is_N2,node_is_N8,node_is_N9,local_t-23,local_t-22,local_t-21,local_t-20,local_t-19,local_t-18,local_t-17,local_t-16,local_t-15,local_t-14,local_t-13,local_t-12,local_t-11,local_t-10,local_t-9,local_t-8,local_t-7,local_t-6,local_t-5,local_t-4,local_t-3,local_t-2,local_t-1,local_t-0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_20_43,24,20,43,12000,25800,0,0,0,1,10.63,10.63,10.63,10.63,11.5,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_21_44,24,21,44,12600,26400,0,0,0,1,10.63,10.63,10.63,11.5,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_22_45,24,22,45,13200,27000,0,0,0,1,10.63,10.63,11.5,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_23_46,24,23,46,13800,27600,0,0,0,1,10.63,11.5,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_24_47,24,24,47,14400,28200,0,0,0,1,11.5,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_25_48,24,25,48,15000,28800,0,0,0,1,11.5,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_26_49,24,26,49,15600,29400,0,0,0,1,11.5,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_27_50,24,27,50,16200,30000,0,0,0,1,11.5,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_28_51,24,28,51,16800,30600,0,0,0,1,11.5,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_29_52,24,29,52,17400,31200,0,0,0,1,11.5,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_30_53,24,30,53,18000,31800,0,0,0,1,18.355,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_31_54,24,31,54,18600,32400,0,0,0,1,18.355,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_32_55,24,32,55,19200,33000,0,0,0,1,18.355,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_33_56,24,33,56,19800,33600,0,0,0,1,18.355,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_34_57,24,34,57,20400,34200,0,0,0,1,18.355,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_35_58,24,35,58,21000,34800,0,0,0,1,18.355,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_36_59,24,36,59,21600,35400,0,0,0,1,25.253,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_37_60,24,37,60,22200,36000,0,0,0,1,25.253,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_38_61,24,38,61,22800,36600,0,0,0,1,25.253,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_39_62,24,39,62,23400,37200,0,0,0,1,25.253,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_40_63,24,40,63,24000,37800,0,0,0,1,25.253,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_41_64,24,41,64,24600,38400,0,0,0,1,25.253,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_42_65,24,42,65,25200,39000,0,0,0,1,32.401,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_43_66,24,43,66,25800,39600,0,0,0,1,32.401,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_44_67,24,44,67,26400,40200,0,0,0,1,32.401,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_45_68,24,45,68,27000,40800,0,0,0,1,32.401,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_46_69,24,46,69,27600,41400,0,0,0,1,32.401,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_47_70,24,47,70,28200,42000,0,0,0,1,32.401,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_48_71,24,48,71,28800,42600,0,0,0,1,38.0,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_49_72,24,49,72,29400,43200,0,0,0,1,38.0,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_50_73,24,50,73,30000,43800,0,0,0,1,38.0,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_51_74,24,51,74,30600,44400,0,0,0,1,38.0,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_52_75,24,52,75,31200,45000,0,0,0,1,38.0,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_53_76,24,53,76,31800,45600,0,0,0,1,38.0,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_54_77,24,54,77,32400,46200,0,0,0,1,44.731,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_55_78,24,55,78,33000,46800,0,0,0,1,44.731,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_56_79,24,56,79,33600,47400,0,0,0,1,44.731,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_57_80,24,57,80,34200,48000,0,0,0,1,44.731,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_58_81,24,58,81,34800,48600,0,0,0,1,44.731,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_59_82,24,59,82,35400,49200,0,0,0,1,44.731,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_60_83,24,60,83,36000,49800,0,0,0,1,51.532,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_61_84,24,61,84,36600,50400,0,0,0,1,51.532,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_62_85,24,62,85,37200,51000,0,0,0,1,51.532,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_63_86,24,63,86,37800,51600,0,0,0,1,51.532,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_64_87,24,64,87,38400,52200,0,0,0,1,51.532,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_65_88,24,65,88,39000,52800,0,0,0,1,51.532,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_66_89,24,66,89,39600,53400,0,0,0,1,63.0,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_67_90,24,67,90,40200,54000,0,0,0,1,63.0,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_68_91,24,68,91,40800,54600,0,0,0,1,63.0,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_69_92,24,69,92,41400,55200,0,0,0,1,63.0,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_70_93,24,70,93,42000,55800,0,0,0,1,63.0,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_71_94,24,71,94,42600,56400,0,0,0,1,63.0,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_72_95,24,72,95,43200,57000,0,0,0,1,66.059,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_73_96,24,73,96,43800,57600,0,0,0,1,66.059,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_74_97,24,74,97,44400,58200,0,0,0,1,66.059,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_75_98,24,75,98,45000,58800,0,0,0,1,66.059,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_76_99,24,76,99,45600,59400,0,0,0,1,66.059,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_77_100,24,77,100,46200,60000,0,0,0,1,66.059,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_78_101,24,78,101,46800,60600,0,0,0,1,58.119,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_79_102,24,79,102,47400,61200,0,0,0,1,58.119,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_80_103,24,80,103,48000,61800,0,0,0,1,58.119,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_81_104,24,81,104,48600,62400,0,0,0,1,58.119,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_82_105,24,82,105,49200,63000,0,0,0,1,58.119,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_83_106,24,83,106,49800,63600,0,0,0,1,58.119,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_84_107,24,84,107,50400,64200,0,0,0,1,52.5,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_85_108,24,85,108,51000,64800,0,0,0,1,52.5,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_86_109,24,86,109,51600,65400,0,0,0,1,52.5,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_87_110,24,87,110,52200,66000,0,0,0,1,52.5,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_88_111,24,88,111,52800,66600,0,0,0,1,52.5,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_89_112,24,89,112,53400,67200,0,0,0,1,52.5,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_90_113,24,90,113,54000,67800,0,0,0,1,49.713,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_91_114,24,91,114,54600,68400,0,0,0,1,49.713,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_92_115,24,92,115,55200,69000,0,0,0,1,49.713,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_93_116,24,93,116,55800,69600,0,0,0,1,49.713,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_94_117,24,94,117,56400,70200,0,0,0,1,49.713,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_95_118,24,95,118,57000,70800,0,0,0,1,49.713,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_96_119,24,96,119,57600,71400,0,0,0,1,45.167,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_97_120,24,97,120,58200,72000,0,0,0,1,45.167,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_98_121,24,98,121,58800,72600,0,0,0,1,45.167,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_99_122,24,99,122,59400,73200,0,0,0,1,45.167,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_100_123,24,100,123,60000,73800,0,0,0,1,45.167,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_101_124,24,101,124,60600,74400,0,0,0,1,45.167,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0,40.0,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_102_125,24,102,125,61200,75000,0,0,0,1,46.538,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0,40.0,40.0,40.0
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_103_126,24,103,126,61800,75600,0,0,0,1,46.538,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0,40.0,40.0,40.0,20.492
train,55,data_55.csv,persistent_leak,N9,V_N9,leak_downstream_N9,55_N9_104_127,24,104,127,62400,76200,0,0,0,1,46.538,46.538,46.538,46.538,47.5,47.5,47.5,47.5,47.5,47.5,49.823,49.823,49.823,49.823,49.823,49.823,40.0,40.0,40.0,40.0,40.0,40.0,20.492,20.492
